ticker,bank_name,period_year,period_quarter,period_label,weighted_hits,matched_chunks,matched_docs,family_breadth,source_breadth,asset_based_lending,direct_lending,fund_finance,private_capital,private_credit,private_debt,sponsor_finance,quarterly_score,quarterly_rating
RJF,Raymond James Financial Inc,2025,1,2025_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
RJF,Raymond James Financial Inc,2025,2,2025_Q2,2.8,3.0,3.0,2.0,2.0,0.0,0.0,1.8,0.0,1.0,0.0,0.0,69.28571428571428,4
RJF,Raymond James Financial Inc,2025,3,2025_Q3,3.7,4.0,4.0,2.0,2.0,0.0,0.0,2.7,0.0,1.0,0.0,0.0,61.875,4
RJF,Raymond James Financial Inc,2025,4,2025_Q4,2.4,3.0,3.0,2.0,1.0,0.0,0.0,1.8,0.6,0.0,0.0,0.0,59.23076923076923,3
SCHW,Schwab Charles Corp,2024,1,2024_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCHW,Schwab Charles Corp,2024,2,2024_Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCHW,Schwab Charles Corp,2024,3,2024_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCHW,Schwab Charles Corp,2024,4,2024_Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCHW,Schwab Charles Corp,2025,1,2025_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCHW,Schwab Charles Corp,2025,2,2025_Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCHW,Schwab Charles Corp,2025,3,2025_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SCHW,Schwab Charles Corp,2025,4,2025_Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SF,Stifel Financial Corp,2024,1,2024_Q1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.84090909090909,2
SF,Stifel Financial Corp,2024,2,2024_Q2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.854166666666664,2
SF,Stifel Financial Corp,2024,3,2024_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SF,Stifel Financial Corp,2024,4,2024_Q4,4.3,6.0,4.0,3.0,1.0,0.0,0.0,0.9,2.4,0.0,1.0,0.0,77.3529411764706,4
SF,Stifel Financial Corp,2025,1,2025_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SF,Stifel Financial Corp,2025,2,2025_Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SF,Stifel Financial Corp,2025,3,2025_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SF,Stifel Financial Corp,2025,4,2025_Q4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.42307692307693,2
SNV,Synovus Financial Corp,2024,1,2024_Q1,1.2,2.0,2.0,1.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,45.34090909090909,3
SNV,Synovus Financial Corp,2024,2,2024_Q2,1.7999999999999998,3.0,2.0,1.0,1.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,40.3125,3
SNV,Synovus Financial Corp,2024,3,2024_Q3,0.6,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,21.900000000000002,2
SNV,Synovus Financial Corp,2024,4,2024_Q4,1.2,2.0,2.0,1.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,32.94117647058824,2
SNV,Synovus Financial Corp,2025,1,2025_Q1,0.6,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,27.125,2
SNV,Synovus Financial Corp,2025,2,2025_Q2,1.2,2.0,2.0,1.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,36.25,2
SNV,Synovus Financial Corp,2025,3,2025_Q3,1.2,2.0,2.0,1.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,26.785714285714285,2
SNV,Synovus Financial Corp,2025,4,2025_Q4,0.6,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,21.730769230769234,2
SOFI,"SoFi Technologies, Inc.",2024,1,2024_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SOFI,"SoFi Technologies, Inc.",2024,2,2024_Q2,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46.041666666666664,3
SOFI,"SoFi Technologies, Inc.",2024,3,2024_Q3,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,59.300000000000004,3
SOFI,"SoFi Technologies, Inc.",2024,4,2024_Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SOFI,"SoFi Technologies, Inc.",2025,1,2025_Q1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.5,2
SOFI,"SoFi Technologies, Inc.",2025,2,2025_Q2,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,42.142857142857146,3
SOFI,"SoFi Technologies, Inc.",2025,3,2025_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SOFI,"SoFi Technologies, Inc.",2025,4,2025_Q4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.42307692307693,2
SSB,SouthState Bank Corp,2024,1,2024_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SSB,SouthState Bank Corp,2024,2,2024_Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SSB,SouthState Bank Corp,2024,3,2024_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SSB,SouthState Bank Corp,2024,4,2024_Q4,0.6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,19.19117647058824,1
SSB,SouthState Bank Corp,2025,1,2025_Q1,1.7999999999999998,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,54.625,3
SSB,SouthState Bank Corp,2025,2,2025_Q2,1.2,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,36.25,2
SSB,SouthState Bank Corp,2025,3,2025_Q3,1.2,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,26.785714285714285,2
SSB,SouthState Bank Corp,2025,4,2025_Q4,1.2,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,39.71153846153846,2
STT,State Street Corp,2024,1,2024_Q1,9.0,10.0,8.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,75.3409090909091,4
STT,State Street Corp,2024,2,2024_Q2,9.0,10.0,8.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,73.54166666666667,4
STT,State Street Corp,2024,3,2024_Q3,9.9,11.0,8.0,1.0,1.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,73.6,4
STT,State Street Corp,2024,4,2024_Q4,11.0,12.0,9.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,80.80882352941177,5
STT,State Street Corp,2025,1,2025_Q1,9.0,10.0,7.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,85.25,5
STT,State Street Corp,2025,2,2025_Q2,8.1,9.0,7.0,1.0,1.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,62.767857142857146,4
STT,State Street Corp,2025,3,2025_Q3,8.1,9.0,7.0,1.0,1.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,62.142857142857146,4
STT,State Street Corp,2025,4,2025_Q4,15.0,13.0,9.0,3.0,1.0,0.0,0.0,9.0,0.0,4.0,2.0,0.0,88.26923076923077,5
SYF,Synchrony Financial,2024,1,2024_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SYF,Synchrony Financial,2024,2,2024_Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SYF,Synchrony Financial,2024,3,2024_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SYF,Synchrony Financial,2024,4,2024_Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SYF,Synchrony Financial,2025,1,2025_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SYF,Synchrony Financial,2025,2,2025_Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SYF,Synchrony Financial,2025,3,2025_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SYF,Synchrony Financial,2025,4,2025_Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TFC,Truist Financial Corp,2024,1,2024_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TFC,Truist Financial Corp,2024,2,2024_Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TFC,Truist Financial Corp,2024,3,2024_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TFC,Truist Financial Corp,2024,4,2024_Q4,0.6,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,19.19117647058824,1
TFC,Truist Financial Corp,2025,1,2025_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TFC,Truist Financial Corp,2025,2,2025_Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TFC,Truist Financial Corp,2025,3,2025_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
TFC,Truist Financial Corp,2025,4,2025_Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
UMBF,Umb Financial Corp,2024,1,2024_Q1,3.5999999999999996,6.0,6.0,1.0,1.0,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,67.8409090909091,4
UMBF,Umb Financial Corp,2024,2,2024_Q2,3.5999999999999996,6.0,6.0,1.0,1.0,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,62.08333333333333,4
UMBF,Umb Financial Corp,2024,3,2024_Q3,4.2,7.0,6.0,1.0,1.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,64.80000000000001,4
UMBF,Umb Financial Corp,2024,4,2024_Q4,3.5999999999999996,6.0,6.0,1.0,1.0,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,52.352941176470594,3
UMBF,Umb Financial Corp,2025,1,2025_Q1,3.0,5.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4
UMBF,Umb Financial Corp,2025,2,2025_Q2,3.0,5.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51.964285714285715,3
UMBF,Umb Financial Corp,2025,3,2025_Q3,6.0,9.0,7.0,2.0,2.0,4.2,0.0,1.8,0.0,0.0,0.0,0.0,77.58928571428572,4
UMBF,Umb Financial Corp,2025,4,2025_Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USB,Us Bancorp \De\,2024,1,2024_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USB,Us Bancorp \De\,2024,2,2024_Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USB,Us Bancorp \De\,2024,3,2024_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USB,Us Bancorp \De\,2024,4,2024_Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USB,Us Bancorp \De\,2025,1,2025_Q1,3.1,3.0,3.0,3.0,1.0,0.0,0.0,0.9,1.2,1.0,0.0,0.0,82.875,5
USB,Us Bancorp \De\,2025,2,2025_Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USB,Us Bancorp \De\,2025,3,2025_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USB,Us Bancorp \De\,2025,4,2025_Q4,3.1,3.0,3.0,3.0,1.0,0.0,0.0,0.9,1.2,1.0,0.0,0.0,75.57692307692308,4
VLY,Valley National Bancorp,2024,1,2024_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VLY,Valley National Bancorp,2024,2,2024_Q2,7.2,8.0,4.0,1.0,1.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,68.95833333333333,4
VLY,Valley National Bancorp,2024,3,2024_Q3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.700000000000003,2
VLY,Valley National Bancorp,2024,4,2024_Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VLY,Valley National Bancorp,2025,1,2025_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VLY,Valley National Bancorp,2025,2,2025_Q2,9.0,10.0,5.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,74.73214285714286,4
VLY,Valley National Bancorp,2025,3,2025_Q3,1.8,2.0,2.0,1.0,2.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,40.71428571428572,3
VLY,Valley National Bancorp,2025,4,2025_Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
WAL,Western Alliance Bancorporation,2024,1,2024_Q1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.84090909090909,2
WAL,Western Alliance Bancorporation,2024,2,2024_Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
WAL,Western Alliance Bancorporation,2024,3,2024_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
WAL,Western Alliance Bancorporation,2024,4,2024_Q4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.279411764705884,2
WAL,Western Alliance Bancorporation,2025,1,2025_Q1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.5,2
WAL,Western Alliance Bancorporation,2025,2,2025_Q2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.428571428571427,2
WAL,Western Alliance Bancorporation,2025,3,2025_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
WAL,Western Alliance Bancorporation,2025,4,2025_Q4,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,42.884615384615394,3
WBS,Webster Financial Corp,2024,1,2024_Q1,2.4,4.0,4.0,1.0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,62.84090909090909,4
WBS,Webster Financial Corp,2024,2,2024_Q2,3.0,5.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,58.64583333333333,3
WBS,Webster Financial Corp,2024,3,2024_Q3,5.0,6.0,5.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,82.5,5
WBS,Webster Financial Corp,2024,4,2024_Q4,6.2,5.0,4.0,3.0,1.0,1.2,2.0,0.0,0.0,3.0,0.0,0.0,82.20588235294117,5
WBS,Webster Financial Corp,2025,1,2025_Q1,2.6,2.0,2.0,3.0,1.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,77.375,4
WBS,Webster Financial Corp,2025,2,2025_Q2,14.0,11.0,8.0,3.0,2.0,0.0,4.0,0.0,0.0,7.0,0.0,3.0,94.91071428571429,5
WBS,Webster Financial Corp,2025,3,2025_Q3,5.2,5.0,4.0,3.0,1.0,1.2,3.0,0.0,0.0,1.0,0.0,0.0,70.98214285714286,4
WBS,Webster Financial Corp,2025,4,2025_Q4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.42307692307693,2
WFC,Wells Fargo & Company/Mn,2024,1,2024_Q1,4.8,8.0,6.0,1.0,2.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,80.3409090909091,5
WFC,Wells Fargo & Company/Mn,2024,2,2024_Q2,7.8,11.0,6.0,2.0,2.0,4.8,3.0,0.0,0.0,0.0,0.0,0.0,93.22916666666667,5
WFC,Wells Fargo & Company/Mn,2024,3,2024_Q3,3.5999999999999996,6.0,5.0,1.0,2.0,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,72.6,4
WFC,Wells Fargo & Company/Mn,2024,4,2024_Q4,4.2,4.0,3.0,3.0,2.0,1.2,2.0,0.0,0.0,1.0,0.0,0.0,85.73529411764706,5
WFC,Wells Fargo & Company/Mn,2025,1,2025_Q1,1.7999999999999998,3.0,3.0,1.0,2.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,64.625,4
WFC,Wells Fargo & Company/Mn,2025,2,2025_Q2,3.1,4.0,4.0,3.0,2.0,1.2,0.0,0.9,0.0,1.0,0.0,0.0,79.19642857142857,4
WFC,Wells Fargo & Company/Mn,2025,3,2025_Q3,2.7,4.0,3.0,2.0,2.0,1.7999999999999998,0.0,0.9,0.0,0.0,0.0,0.0,55.98214285714286,3
WFC,Wells Fargo & Company/Mn,2025,4,2025_Q4,3.8,4.0,2.0,2.0,1.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,74.03846153846153,4
WTFC,Wintrust Financial Corp,2024,1,2024_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
WTFC,Wintrust Financial Corp,2024,2,2024_Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
WTFC,Wintrust Financial Corp,2024,3,2024_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
WTFC,Wintrust Financial Corp,2024,4,2024_Q4,1.6,2.0,1.0,2.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,45.220588235294116,3
WTFC,Wintrust Financial Corp,2025,1,2025_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
WTFC,Wintrust Financial Corp,2025,2,2025_Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
WTFC,Wintrust Financial Corp,2025,3,2025_Q3,2.9,3.0,3.0,2.0,1.0,0.0,0.0,0.9,0.0,2.0,0.0,0.0,47.94642857142858,3
WTFC,Wintrust Financial Corp,2025,4,2025_Q4,2.9,3.0,3.0,2.0,1.0,0.0,0.0,0.9,0.0,2.0,0.0,0.0,61.34615384615385,4
ZION,"Zions Bancorporation, National Association",2024,1,2024_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ZION,"Zions Bancorporation, National Association",2024,2,2024_Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ZION,"Zions Bancorporation, National Association",2024,3,2024_Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ZION,"Zions Bancorporation, National Association",2024,4,2024_Q4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.279411764705884,2
ZION,"Zions Bancorporation, National Association",2025,1,2025_Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ZION,"Zions Bancorporation, National Association",2025,2,2025_Q2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.428571428571427,2
ZION,"Zions Bancorporation, National Association",2025,3,2025_Q3,10.5,8.0,7.0,4.0,2.0,0.0,2.0,4.5,0.0,2.0,2.0,0.0,93.92857142857144,5
ZION,"Zions Bancorporation, National Association",2025,4,2025_Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
