ticker,bank_name,period_year,period_quarter,period_label,score,rating,workstream
EWBC,East West Bancorp Inc,2024,4,2024_Q4,66.79472789115647,4,risk_resilience
EWBC,East West Bancorp Inc,2025,1,2025_Q1,69.53860544217687,4,risk_resilience
EWBC,East West Bancorp Inc,2025,2,2025_Q2,69.83205782312923,4,risk_resilience
EWBC,East West Bancorp Inc,2025,3,2025_Q3,70.14030612244898,4,risk_resilience
EWBC,East West Bancorp Inc,2025,4,2025_Q4,72.53401360544218,4,risk_resilience
FCNCA,First Citizens Bancshares Inc,2024,1,2024_Q1,58.666666666666664,3,risk_resilience
FCNCA,First Citizens Bancshares Inc,2024,2,2024_Q2,57.22222222222222,3,risk_resilience
FCNCA,First Citizens Bancshares Inc,2024,3,2024_Q3,54.11111111111111,3,risk_resilience
FCNCA,First Citizens Bancshares Inc,2024,4,2024_Q4,50.481802721088435,3,risk_resilience
FCNCA,First Citizens Bancshares Inc,2025,1,2025_Q1,30.296768707482993,2,risk_resilience
FCNCA,First Citizens Bancshares Inc,2025,2,2025_Q2,30.369897959183675,2,risk_resilience
FCNCA,First Citizens Bancshares Inc,2025,3,2025_Q3,29.683248299319732,2,risk_resilience
FCNCA,First Citizens Bancshares Inc,2025,4,2025_Q4,30.880102040816325,2,risk_resilience
FHN,First Horizon Corp,2024,1,2024_Q1,60.111111111111114,4,risk_resilience
FHN,First Horizon Corp,2024,2,2024_Q2,58.22222222222223,3,risk_resilience
FHN,First Horizon Corp,2024,3,2024_Q3,59.22222222222223,3,risk_resilience
FHN,First Horizon Corp,2024,4,2024_Q4,50.85153061224489,3,risk_resilience
FHN,First Horizon Corp,2025,1,2025_Q1,57.16989795918367,3,risk_resilience
FHN,First Horizon Corp,2025,2,2025_Q2,59.051870748299315,3,risk_resilience
FHN,First Horizon Corp,2025,3,2025_Q3,56.579506802721085,3,risk_resilience
FHN,First Horizon Corp,2025,4,2025_Q4,57.92517006802721,3,risk_resilience
FITB,Fifth Third Bancorp,2024,1,2024_Q1,54.99999999999999,3,risk_resilience
FITB,Fifth Third Bancorp,2024,2,2024_Q2,58.66666666666667,3,risk_resilience
FITB,Fifth Third Bancorp,2024,3,2024_Q3,56.222222222222214,3,risk_resilience
FITB,Fifth Third Bancorp,2024,4,2024_Q4,56.26488095238095,3,risk_resilience
FITB,Fifth Third Bancorp,2025,1,2025_Q1,48.86122448979592,3,risk_resilience
FITB,Fifth Third Bancorp,2025,2,2025_Q2,54.717261904761905,3,risk_resilience
FITB,Fifth Third Bancorp,2025,3,2025_Q3,57.814625850340136,3,risk_resilience
FITB,Fifth Third Bancorp,2025,4,2025_Q4,51.877125850340136,3,risk_resilience
FLG,"Flagstar Financial, Inc.",2024,1,2024_Q1,15.444444444444445,1,risk_resilience
FLG,"Flagstar Financial, Inc.",2024,2,2024_Q2,6.333333333333333,1,risk_resilience
FLG,"Flagstar Financial, Inc.",2024,3,2024_Q3,6.111111111111111,1,risk_resilience
FLG,"Flagstar Financial, Inc.",2024,4,2024_Q4,10.026700680272109,1,risk_resilience
FLG,"Flagstar Financial, Inc.",2025,1,2025_Q1,10.353911564625852,1,risk_resilience
FLG,"Flagstar Financial, Inc.",2025,2,2025_Q2,14.730017006802719,1,risk_resilience
FLG,"Flagstar Financial, Inc.",2025,3,2025_Q3,14.751275510204081,1,risk_resilience
FLG,"Flagstar Financial, Inc.",2025,4,2025_Q4,16.61777210884354,1,risk_resilience
FNB,Fnb Corp,2024,1,2024_Q1,69.22222222222221,4,risk_resilience
FNB,Fnb Corp,2024,2,2024_Q2,67.11111111111111,4,risk_resilience
FNB,Fnb Corp,2024,3,2024_Q3,63.888888888888886,4,risk_resilience
FNB,Fnb Corp,2024,4,2024_Q4,55.84268707482993,3,risk_resilience
FNB,Fnb Corp,2025,1,2025_Q1,56.97210884353742,3,risk_resilience
FNB,Fnb Corp,2025,2,2025_Q2,58.562925170068034,3,risk_resilience
FNB,Fnb Corp,2025,3,2025_Q3,60.533588435374156,4,risk_resilience
FNB,Fnb Corp,2025,4,2025_Q4,65.7610544217687,4,risk_resilience
GS,Goldman Sachs Group Inc,2024,1,2024_Q1,48.1111111111111,3,risk_resilience
GS,Goldman Sachs Group Inc,2024,2,2024_Q2,46.88888888888889,3,risk_resilience
GS,Goldman Sachs Group Inc,2024,3,2024_Q3,44.0,3,risk_resilience
GS,Goldman Sachs Group Inc,2024,4,2024_Q4,43.13945578231293,3,risk_resilience
GS,Goldman Sachs Group Inc,2025,1,2025_Q1,45.781122448979595,3,risk_resilience
GS,Goldman Sachs Group Inc,2025,2,2025_Q2,43.42474489795919,3,risk_resilience
GS,Goldman Sachs Group Inc,2025,3,2025_Q3,43.133503401360535,3,risk_resilience
GS,Goldman Sachs Group Inc,2025,4,2025_Q4,41.50085034013605,3,risk_resilience
HBAN,Huntington Bancshares Inc,2024,1,2024_Q1,45.94444444444445,3,risk_resilience
HBAN,Huntington Bancshares Inc,2024,2,2024_Q2,43.66666666666667,3,risk_resilience
HBAN,Huntington Bancshares Inc,2024,3,2024_Q3,45.44444444444445,3,risk_resilience
HBAN,Huntington Bancshares Inc,2024,4,2024_Q4,45.0045918367347,3,risk_resilience
HBAN,Huntington Bancshares Inc,2025,1,2025_Q1,49.61683673469388,3,risk_resilience
HBAN,Huntington Bancshares Inc,2025,2,2025_Q2,46.675170068027214,3,risk_resilience
HBAN,Huntington Bancshares Inc,2025,3,2025_Q3,48.93707482993197,3,risk_resilience
HBAN,Huntington Bancshares Inc,2025,4,2025_Q4,45.737670068027214,3,risk_resilience
JPM,Jpmorgan Chase & Co,2024,1,2024_Q1,52.55555555555555,3,risk_resilience
JPM,Jpmorgan Chase & Co,2024,2,2024_Q2,55.44444444444445,3,risk_resilience
JPM,Jpmorgan Chase & Co,2024,3,2024_Q3,54.222222222222214,3,risk_resilience
JPM,Jpmorgan Chase & Co,2024,4,2024_Q4,54.640391156462584,3,risk_resilience
JPM,Jpmorgan Chase & Co,2025,1,2025_Q1,46.8156462585034,3,risk_resilience
JPM,Jpmorgan Chase & Co,2025,2,2025_Q2,46.875,3,risk_resilience
JPM,Jpmorgan Chase & Co,2025,3,2025_Q3,44.0858843537415,3,risk_resilience
JPM,Jpmorgan Chase & Co,2025,4,2025_Q4,45.04676870748299,3,risk_resilience
KEY,Keycorp,2024,1,2024_Q1,22.444444444444443,2,risk_resilience
KEY,Keycorp,2024,2,2024_Q2,21.333333333333332,2,risk_resilience
KEY,Keycorp,2024,3,2024_Q3,19.555555555555557,1,risk_resilience
KEY,Keycorp,2024,4,2024_Q4,21.105102040816327,2,risk_resilience
KEY,Keycorp,2025,1,2025_Q1,37.37125850340136,2,risk_resilience
KEY,Keycorp,2025,2,2025_Q2,39.63222789115646,2,risk_resilience
KEY,Keycorp,2025,3,2025_Q3,42.02168367346939,3,risk_resilience
KEY,Keycorp,2025,4,2025_Q4,47.06845238095238,3,risk_resilience
MS,Morgan Stanley,2024,1,2024_Q1,62.11111111111111,4,risk_resilience
MS,Morgan Stanley,2024,2,2024_Q2,75.05555555555557,4,risk_resilience
MS,Morgan Stanley,2024,3,2024_Q3,58.33333333333333,3,risk_resilience
MS,Morgan Stanley,2024,4,2024_Q4,71.7077380952381,4,risk_resilience
MS,Morgan Stanley,2025,1,2025_Q1,72.48163265306121,4,risk_resilience
MS,Morgan Stanley,2025,2,2025_Q2,59.50680272108844,3,risk_resilience
MS,Morgan Stanley,2025,3,2025_Q3,61.966411564625844,4,risk_resilience
MS,Morgan Stanley,2025,4,2025_Q4,58.46301020408164,3,risk_resilience
MTB,M&T Bank Corp,2024,1,2024_Q1,42.388888888888886,3,risk_resilience
MTB,M&T Bank Corp,2024,2,2024_Q2,48.33333333333333,3,risk_resilience
MTB,M&T Bank Corp,2024,3,2024_Q3,51.11111111111111,3,risk_resilience
MTB,M&T Bank Corp,2024,4,2024_Q4,46.5828231292517,3,risk_resilience
MTB,M&T Bank Corp,2025,1,2025_Q1,45.82619047619048,3,risk_resilience
MTB,M&T Bank Corp,2025,2,2025_Q2,47.63605442176871,3,risk_resilience
MTB,M&T Bank Corp,2025,3,2025_Q3,50.2295918367347,3,risk_resilience
MTB,M&T Bank Corp,2025,4,2025_Q4,53.74574829931973,3,risk_resilience
NTRS,Northern Trust Corp,2024,1,2024_Q1,37.88888888888888,2,risk_resilience
NTRS,Northern Trust Corp,2024,2,2024_Q2,62.66666666666666,4,risk_resilience
NTRS,Northern Trust Corp,2024,3,2024_Q3,60.33333333333333,4,risk_resilience
NTRS,Northern Trust Corp,2024,4,2024_Q4,62.417942176870746,4,risk_resilience
NTRS,Northern Trust Corp,2025,1,2025_Q1,48.495918367346945,3,risk_resilience
NTRS,Northern Trust Corp,2025,2,2025_Q2,48.9328231292517,3,risk_resilience
NTRS,Northern Trust Corp,2025,3,2025_Q3,53.05697278911564,3,risk_resilience
NTRS,Northern Trust Corp,2025,4,2025_Q4,51.1734693877551,3,risk_resilience
ONB,Old National Bancorp,2024,1,2024_Q1,48.0,3,risk_resilience
ONB,Old National Bancorp,2024,2,2024_Q2,46.33333333333333,3,risk_resilience
ONB,Old National Bancorp,2024,3,2024_Q3,46.277777777777786,3,risk_resilience
ONB,Old National Bancorp,2024,4,2024_Q4,46.49886621315192,3,risk_resilience
ONB,Old National Bancorp,2025,1,2025_Q1,45.04081632653062,3,risk_resilience
ONB,Old National Bancorp,2025,2,2025_Q2,32.778486394557824,2,risk_resilience
ONB,Old National Bancorp,2025,3,2025_Q3,35.8843537414966,2,risk_resilience
ONB,Old National Bancorp,2025,4,2025_Q4,37.561649659863946,2,risk_resilience
PB,Prosperity Bancshares Inc,2024,1,2024_Q1,65.66666666666667,4,risk_resilience
PB,Prosperity Bancshares Inc,2024,2,2024_Q2,65.88888888888889,4,risk_resilience
PB,Prosperity Bancshares Inc,2024,3,2024_Q3,67.6111111111111,4,risk_resilience
PB,Prosperity Bancshares Inc,2024,4,2024_Q4,62.75671768707483,4,risk_resilience
PB,Prosperity Bancshares Inc,2025,1,2025_Q1,72.08163265306122,4,risk_resilience
PB,Prosperity Bancshares Inc,2025,2,2025_Q2,60.45068027210885,4,risk_resilience
PB,Prosperity Bancshares Inc,2025,3,2025_Q3,62.759353741496604,4,risk_resilience
PB,Prosperity Bancshares Inc,2025,4,2025_Q4,61.009778911564624,4,risk_resilience
PNC,"Pnc Financial Services Group, Inc.",2024,1,2024_Q1,46.77777777777778,3,risk_resilience
PNC,"Pnc Financial Services Group, Inc.",2024,2,2024_Q2,43.44444444444444,3,risk_resilience
PNC,"Pnc Financial Services Group, Inc.",2024,3,2024_Q3,44.0,3,risk_resilience
PNC,"Pnc Financial Services Group, Inc.",2024,4,2024_Q4,50.54447278911564,3,risk_resilience
PNC,"Pnc Financial Services Group, Inc.",2025,1,2025_Q1,50.43418367346939,3,risk_resilience
PNC,"Pnc Financial Services Group, Inc.",2025,2,2025_Q2,50.748299319727884,3,risk_resilience
PNC,"Pnc Financial Services Group, Inc.",2025,3,2025_Q3,50.659013605442176,3,risk_resilience
PNC,"Pnc Financial Services Group, Inc.",2025,4,2025_Q4,50.55484693877551,3,risk_resilience
PNFP,Pinnacle Financial Partners Inc,2024,1,2024_Q1,65.0,4,risk_resilience
PNFP,Pinnacle Financial Partners Inc,2024,2,2024_Q2,52.77777777777778,3,risk_resilience
PNFP,Pinnacle Financial Partners Inc,2024,3,2024_Q3,57.55555555555556,3,risk_resilience
PNFP,Pinnacle Financial Partners Inc,2024,4,2024_Q4,57.98120748299319,3,risk_resilience
PNFP,Pinnacle Financial Partners Inc,2025,1,2025_Q1,61.402040816326526,4,risk_resilience
PNFP,Pinnacle Financial Partners Inc,2025,2,2025_Q2,64.14328231292517,4,risk_resilience
PNFP,Pinnacle Financial Partners Inc,2025,3,2025_Q3,63.45238095238095,4,risk_resilience
PNFP,Pinnacle Financial Partners Inc,2025,4,2025_Q4,63.24617346938776,4,risk_resilience
RF,Regions Financial Corp,2024,1,2024_Q1,47.00000000000001,3,risk_resilience
RF,Regions Financial Corp,2024,2,2024_Q2,52.99999999999999,3,risk_resilience
RF,Regions Financial Corp,2024,3,2024_Q3,55.55555555555556,3,risk_resilience
RF,Regions Financial Corp,2024,4,2024_Q4,50.38061224489797,3,risk_resilience
RF,Regions Financial Corp,2025,1,2025_Q1,52.180612244897965,3,risk_resilience
RF,Regions Financial Corp,2025,2,2025_Q2,54.57270408163265,3,risk_resilience
RF,Regions Financial Corp,2025,3,2025_Q3,53.93494897959184,3,risk_resilience
RF,Regions Financial Corp,2025,4,2025_Q4,52.93579931972789,3,risk_resilience
RJF,Raymond James Financial Inc,2024,1,2024_Q1,54.77777777777778,3,risk_resilience
RJF,Raymond James Financial Inc,2024,2,2024_Q2,57.111111111111114,3,risk_resilience
RJF,Raymond James Financial Inc,2024,3,2024_Q3,57.222222222222214,3,risk_resilience
RJF,Raymond James Financial Inc,2024,4,2024_Q4,60.6016156462585,4,risk_resilience
RJF,Raymond James Financial Inc,2025,1,2025_Q1,58.93469387755103,3,risk_resilience
RJF,Raymond James Financial Inc,2025,2,2025_Q2,58.747874149659864,3,risk_resilience
RJF,Raymond James Financial Inc,2025,3,2025_Q3,64.93197278911565,4,risk_resilience
RJF,Raymond James Financial Inc,2025,4,2025_Q4,64.49617346938774,4,risk_resilience
SCHW,Schwab Charles Corp,2024,1,2024_Q1,34.94444444444444,2,risk_resilience
SCHW,Schwab Charles Corp,2024,2,2024_Q2,34.94444444444444,2,risk_resilience
SCHW,Schwab Charles Corp,2024,3,2024_Q3,35.94444444444444,2,risk_resilience
SCHW,Schwab Charles Corp,2024,4,2024_Q4,31.387254901960787,2,risk_resilience
SCHW,Schwab Charles Corp,2025,1,2025_Q1,38.82352941176471,2,risk_resilience
SCHW,Schwab Charles Corp,2025,2,2025_Q2,40.761304521808725,3,risk_resilience
SCHW,Schwab Charles Corp,2025,3,2025_Q3,43.22729091636654,3,risk_resilience
SCHW,Schwab Charles Corp,2025,4,2025_Q4,42.09183673469388,3,risk_resilience
SF,Stifel Financial Corp,2024,1,2024_Q1,75.94444444444444,4,risk_resilience
SF,Stifel Financial Corp,2024,2,2024_Q2,72.5,4,risk_resilience
SF,Stifel Financial Corp,2024,3,2024_Q3,63.666666666666664,4,risk_resilience
SF,Stifel Financial Corp,2024,4,2024_Q4,66.9077380952381,4,risk_resilience
SF,Stifel Financial Corp,2025,1,2025_Q1,59.06530612244898,3,risk_resilience
SF,Stifel Financial Corp,2025,2,2025_Q2,63.945578231292515,4,risk_resilience
SF,Stifel Financial Corp,2025,3,2025_Q3,63.0250850340136,4,risk_resilience
SF,Stifel Financial Corp,2025,4,2025_Q4,65.86096938775509,4,risk_resilience
SNV,Synovus Financial Corp,2024,1,2024_Q1,44.77777777777777,3,risk_resilience
SNV,Synovus Financial Corp,2024,2,2024_Q2,36.33333333333333,2,risk_resilience
SNV,Synovus Financial Corp,2024,3,2024_Q3,38.55555555555556,2,risk_resilience
SNV,Synovus Financial Corp,2024,4,2024_Q4,44.98732993197279,3,risk_resilience
SNV,Synovus Financial Corp,2025,1,2025_Q1,58.46649659863945,3,risk_resilience
SNV,Synovus Financial Corp,2025,2,2025_Q2,63.2249149659864,4,risk_resilience
SNV,Synovus Financial Corp,2025,3,2025_Q3,72.1513605442177,4,risk_resilience
SNV,Synovus Financial Corp,2025,4,2025_Q4,68.47576530612244,4,risk_resilience
SOFI,"SoFi Technologies, Inc.",2024,1,2024_Q1,88.49999999999999,5,risk_resilience
SOFI,"SoFi Technologies, Inc.",2024,2,2024_Q2,84.94444444444443,5,risk_resilience
SOFI,"SoFi Technologies, Inc.",2024,3,2024_Q3,83.44444444444446,5,risk_resilience
SOFI,"SoFi Technologies, Inc.",2024,4,2024_Q4,87.25396825396825,5,risk_resilience
SOFI,"SoFi Technologies, Inc.",2025,1,2025_Q1,91.75736961451247,5,risk_resilience
SOFI,"SoFi Technologies, Inc.",2025,2,2025_Q2,92.109552154195,5,risk_resilience
SOFI,"SoFi Technologies, Inc.",2025,3,2025_Q3,91.59580498866211,5,risk_resilience
SOFI,"SoFi Technologies, Inc.",2025,4,2025_Q4,90.2281746031746,5,risk_resilience
SSB,SouthState Bank Corp,2024,1,2024_Q1,63.44444444444444,4,risk_resilience
SSB,SouthState Bank Corp,2024,2,2024_Q2,63.99999999999999,4,risk_resilience
SSB,SouthState Bank Corp,2024,3,2024_Q3,64.22222222222221,4,risk_resilience
SSB,SouthState Bank Corp,2024,4,2024_Q4,64.86284013605442,4,risk_resilience
SSB,SouthState Bank Corp,2025,1,2025_Q1,48.00646258503401,3,risk_resilience
SSB,SouthState Bank Corp,2025,2,2025_Q2,56.43494897959184,3,risk_resilience
SSB,SouthState Bank Corp,2025,3,2025_Q3,60.11054421768707,4,risk_resilience
SSB,SouthState Bank Corp,2025,4,2025_Q4,61.96215986394559,4,risk_resilience
STT,State Street Corp,2024,1,2024_Q1,36.0,2,risk_resilience
STT,State Street Corp,2024,2,2024_Q2,37.666666666666664,2,risk_resilience
STT,State Street Corp,2024,3,2024_Q3,43.166666666666664,3,risk_resilience
STT,State Street Corp,2024,4,2024_Q4,47.20773809523809,3,risk_resilience
STT,State Street Corp,2025,1,2025_Q1,45.38163265306122,3,risk_resilience
STT,State Street Corp,2025,2,2025_Q2,45.811011904761905,3,risk_resilience
STT,State Street Corp,2025,3,2025_Q3,32.32993197278911,2,risk_resilience
STT,State Street Corp,2025,4,2025_Q4,30.573979591836732,2,risk_resilience
SYF,Synchrony Financial,2024,1,2024_Q1,56.44444444444445,3,risk_resilience
SYF,Synchrony Financial,2024,2,2024_Q2,60.55555555555556,4,risk_resilience
SYF,Synchrony Financial,2024,3,2024_Q3,63.0,4,risk_resilience
SYF,Synchrony Financial,2024,4,2024_Q4,63.69141156462585,4,risk_resilience
SYF,Synchrony Financial,2025,1,2025_Q1,64.61836734693878,4,risk_resilience
SYF,Synchrony Financial,2025,2,2025_Q2,66.39455782312925,4,risk_resilience
SYF,Synchrony Financial,2025,3,2025_Q3,67.84013605442176,4,risk_resilience
SYF,Synchrony Financial,2025,4,2025_Q4,68.04846938775509,4,risk_resilience
TFC,Truist Financial Corp,2024,1,2024_Q1,48.722222222222214,3,risk_resilience
TFC,Truist Financial Corp,2024,2,2024_Q2,45.77777777777777,3,risk_resilience
TFC,Truist Financial Corp,2024,3,2024_Q3,45.333333333333336,3,risk_resilience
TFC,Truist Financial Corp,2024,4,2024_Q4,44.19965986394558,3,risk_resilience
TFC,Truist Financial Corp,2025,1,2025_Q1,46.489115646258504,3,risk_resilience
TFC,Truist Financial Corp,2025,2,2025_Q2,51.01828231292517,3,risk_resilience
TFC,Truist Financial Corp,2025,3,2025_Q3,46.698554421768705,3,risk_resilience
TFC,Truist Financial Corp,2025,4,2025_Q4,44.09438775510204,3,risk_resilience
UMBF,Umb Financial Corp,2024,1,2024_Q1,54.888888888888886,3,risk_resilience
UMBF,Umb Financial Corp,2024,2,2024_Q2,53.66666666666667,3,risk_resilience
UMBF,Umb Financial Corp,2024,3,2024_Q3,51.44444444444445,3,risk_resilience
UMBF,Umb Financial Corp,2024,4,2024_Q4,51.6750850340136,3,risk_resilience
UMBF,Umb Financial Corp,2025,1,2025_Q1,44.083673469387755,3,risk_resilience
UMBF,Umb Financial Corp,2025,2,2025_Q2,50.74404761904762,3,risk_resilience
UMBF,Umb Financial Corp,2025,3,2025_Q3,51.46896258503401,3,risk_resilience
UMBF,Umb Financial Corp,2025,4,2025_Q4,51.06505102040816,3,risk_resilience
USB,Us Bancorp \De\,2024,1,2024_Q1,36.99999999999999,2,risk_resilience
USB,Us Bancorp \De\,2024,2,2024_Q2,34.44444444444444,2,risk_resilience
USB,Us Bancorp \De\,2024,3,2024_Q3,34.0,2,risk_resilience
USB,Us Bancorp \De\,2024,4,2024_Q4,37.68324829931973,2,risk_resilience
USB,Us Bancorp \De\,2025,1,2025_Q1,40.804081632653066,3,risk_resilience
USB,Us Bancorp \De\,2025,2,2025_Q2,38.67984693877551,2,risk_resilience
USB,Us Bancorp \De\,2025,3,2025_Q3,38.56930272108844,2,risk_resilience
USB,Us Bancorp \De\,2025,4,2025_Q4,38.78826530612245,2,risk_resilience
VLY,Valley National Bancorp,2024,1,2024_Q1,35.333333333333336,2,risk_resilience
VLY,Valley National Bancorp,2024,2,2024_Q2,33.44444444444444,2,risk_resilience
VLY,Valley National Bancorp,2024,3,2024_Q3,33.111111111111114,2,risk_resilience
VLY,Valley National Bancorp,2024,4,2024_Q4,38.02202380952381,2,risk_resilience
VLY,Valley National Bancorp,2025,1,2025_Q1,40.7734693877551,3,risk_resilience
VLY,Valley National Bancorp,2025,2,2025_Q2,40.75042517006803,3,risk_resilience
VLY,Valley National Bancorp,2025,3,2025_Q3,40.04039115646258,3,risk_resilience
VLY,Valley National Bancorp,2025,4,2025_Q4,38.673469387755105,2,risk_resilience
WAL,Western Alliance Bancorporation,2024,1,2024_Q1,46.94444444444444,3,risk_resilience
WAL,Western Alliance Bancorporation,2024,2,2024_Q2,44.72222222222222,3,risk_resilience
WAL,Western Alliance Bancorporation,2024,3,2024_Q3,43.0,3,risk_resilience
WAL,Western Alliance Bancorporation,2024,4,2024_Q4,46.14523809523809,3,risk_resilience
WAL,Western Alliance Bancorporation,2025,1,2025_Q1,42.81547619047619,3,risk_resilience
WAL,Western Alliance Bancorporation,2025,2,2025_Q2,46.896258503401356,3,risk_resilience
WAL,Western Alliance Bancorporation,2025,3,2025_Q3,43.463010204081634,3,risk_resilience
WAL,Western Alliance Bancorporation,2025,4,2025_Q4,40.75255102040817,3,risk_resilience
WBS,Webster Financial Corp,2024,1,2024_Q1,70.99999999999999,4,risk_resilience
WBS,Webster Financial Corp,2024,2,2024_Q2,61.777777777777786,4,risk_resilience
WBS,Webster Financial Corp,2024,3,2024_Q3,59.27777777777778,3,risk_resilience
WBS,Webster Financial Corp,2024,4,2024_Q4,57.407738095238095,3,risk_resilience
WBS,Webster Financial Corp,2025,1,2025_Q1,63.28163265306122,4,risk_resilience
WBS,Webster Financial Corp,2025,2,2025_Q2,64.7906037414966,4,risk_resilience
WBS,Webster Financial Corp,2025,3,2025_Q3,60.085034013605444,4,risk_resilience
WBS,Webster Financial Corp,2025,4,2025_Q4,58.798894557823125,3,risk_resilience
WFC,Wells Fargo & Company/Mn,2024,1,2024_Q1,57.55555555555555,3,risk_resilience
WFC,Wells Fargo & Company/Mn,2024,2,2024_Q2,55.1111111111111,3,risk_resilience
WFC,Wells Fargo & Company/Mn,2024,3,2024_Q3,58.888888888888886,3,risk_resilience
WFC,Wells Fargo & Company/Mn,2024,4,2024_Q4,54.14081632653061,3,risk_resilience
WFC,Wells Fargo & Company/Mn,2025,1,2025_Q1,49.666326530612245,3,risk_resilience
WFC,Wells Fargo & Company/Mn,2025,2,2025_Q2,53.28231292517007,3,risk_resilience
WFC,Wells Fargo & Company/Mn,2025,3,2025_Q3,52.98256802721089,3,risk_resilience
WFC,Wells Fargo & Company/Mn,2025,4,2025_Q4,50.51020408163266,3,risk_resilience
WTFC,Wintrust Financial Corp,2024,1,2024_Q1,86.44444444444444,5,risk_resilience
WTFC,Wintrust Financial Corp,2024,2,2024_Q2,74.33333333333333,4,risk_resilience
WTFC,Wintrust Financial Corp,2024,3,2024_Q3,82.99999999999999,5,risk_resilience
WTFC,Wintrust Financial Corp,2024,4,2024_Q4,83.72406462585035,5,risk_resilience
WTFC,Wintrust Financial Corp,2025,1,2025_Q1,82.41428571428571,5,risk_resilience
WTFC,Wintrust Financial Corp,2025,2,2025_Q2,78.79251700680273,4,risk_resilience
WTFC,Wintrust Financial Corp,2025,3,2025_Q3,80.1934523809524,5,risk_resilience
WTFC,Wintrust Financial Corp,2025,4,2025_Q4,82.44260204081633,5,risk_resilience
ZION,"Zions Bancorporation, National Association",2024,1,2024_Q1,44.33333333333333,3,risk_resilience
ZION,"Zions Bancorporation, National Association",2024,2,2024_Q2,44.33333333333333,3,risk_resilience
ZION,"Zions Bancorporation, National Association",2024,3,2024_Q3,44.11111111111111,3,risk_resilience
ZION,"Zions Bancorporation, National Association",2024,4,2024_Q4,43.287074829931974,3,risk_resilience
ZION,"Zions Bancorporation, National Association",2025,1,2025_Q1,40.734863945578226,3,risk_resilience
ZION,"Zions Bancorporation, National Association",2025,2,2025_Q2,46.11607142857143,3,risk_resilience
ZION,"Zions Bancorporation, National Association",2025,3,2025_Q3,42.59778911564626,3,risk_resilience
ZION,"Zions Bancorporation, National Association",2025,4,2025_Q4,47.51700680272109,3,risk_resilience
